index,timestamp
715,1749818741.7783644
716,1749818741.8111262
717,1749818741.8463557
718,1749818741.8776374
719,1749818741.9116435
720,1749818741.9438026
721,1749818741.9776528
722,1749818742.0104249
723,1749818742.045095
724,1749818742.0766892
725,1749818742.1106822
726,1749818742.1432261
727,1749818742.1769607
728,1749818742.2096624
729,1749818742.2437334
730,1749818742.2760386
731,1749818742.3112261
732,1749818742.3442318
733,1749818742.3762655
734,1749818742.4089994
735,1749818742.4432585
736,1749818742.4757593
737,1749818742.5095074
738,1749818742.5418532
739,1749818742.575677
740,1749818742.6082091
741,1749818742.6424477
742,1749818742.6747074
743,1749818742.708412
744,1749818742.741261
745,1749818742.7749984
746,1749818742.8076668
747,1749818742.84164
748,1749818742.8741958
749,1749818742.9079459
750,1749818742.9406438
751,1749818742.9745033
752,1749818743.0068994
753,1749818743.0411296
754,1749818743.0733767
755,1749818743.1074426
756,1749818743.1402123
757,1749818743.1737278
758,1749818743.2063384
759,1749818743.2401588
760,1749818743.2727704
761,1749818743.3064191
762,1749818743.339176
763,1749818743.373516
764,1749818743.405646
765,1749818743.4397
766,1749818743.472127
767,1749818743.50606
768,1749818743.5386763
769,1749818743.5727477
770,1749818743.6049545
771,1749818743.6386924
772,1749818743.6713946
773,1749818743.7055552
774,1749818743.7379138
775,1749818743.7720509
776,1749818743.804242
777,1749818743.8387554
778,1749818743.8707628
779,1749818743.9049752
780,1749818743.9370704
781,1749818743.97115
782,1749818744.0036502
783,1749818744.0377333
784,1749818744.0701709
785,1749818744.1038659
786,1749818744.136663
787,1749818744.1708574
788,1749818744.2033274
789,1749818744.2370443
790,1749818744.2701118
791,1749818744.303436
792,1749818744.3358111
793,1749818744.3696244
794,1749818744.402449
795,1749818744.436124
796,1749818744.4688036
797,1749818744.5030894
798,1749818744.5352542
799,1749818744.5690994
800,1749818744.601774
801,1749818744.635708
802,1749818744.6684878
803,1749818744.7021332
804,1749818744.734514
805,1749818744.7685263
806,1749818744.8012295
807,1749818744.8353727
808,1749818744.8676732
809,1749818744.9015825
810,1749818744.935858
811,1749818744.9697468
812,1749818745.0007732
813,1749818745.0343049
814,1749818745.0669303
815,1749818745.1015377
816,1749818745.1334624
817,1749818745.1673894
818,1749818745.1998644
819,1749818745.234115
820,1749818745.266456
821,1749818745.300431
822,1749818745.332963
823,1749818745.3666544
824,1749818745.3999774
825,1749818745.433338
826,1749818745.4656792
827,1749818745.5003397
828,1749818745.5323408
829,1749818745.5669847
830,1749818745.5986621
831,1749818745.633101
832,1749818745.6653614
833,1749818745.6993203
834,1749818745.7315822
835,1749818745.7653184
836,1749818745.798239
837,1749818745.8334227
838,1749818745.864486
839,1749818745.8986611
840,1749818745.9309447
841,1749818745.9646614
842,1749818745.9985836
843,1749818746.0310638
844,1749818746.0636606
845,1749818746.0974808
846,1749818746.1300066
847,1749818746.164645
848,1749818746.196846
849,1749818746.2302523
850,1749818746.2630606
851,1749818746.2970471
852,1749818746.3303845
853,1749818746.36308
854,1749818746.3957806
855,1749818746.4296212
856,1749818746.4623566
857,1749818746.4961836
858,1749818746.5286825
859,1749818746.562909
860,1749818746.595221
