index,timestamp
align_timestamp 125,5413.8716,5413.97, ,5413.9023,5414.0024,5414.102,5414.202,5414.3022,5414.4023,5414.5024,5414.602,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023
align_timestamp 126,5413.97,5414.0703, ,5414.0024,5414.102,5414.202,5414.3022,5414.4023,5414.5024,5414.602,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024
align_timestamp 127,5414.0703,5414.1694, ,5414.102,5414.202,5414.3022,5414.4023,5414.5024,5414.602,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602
align_timestamp 128,5414.1694,5414.2705, ,5414.202,5414.3022,5414.4023,5414.5024,5414.602,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702
align_timestamp 129,5414.2705,5414.369, ,5414.3022,5414.4023,5414.5024,5414.602,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022
align_timestamp 130,5414.369,5414.47, ,5414.4023,5414.5024,5414.602,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023
align_timestamp 131,5414.47,5414.569, ,5414.5024,5414.602,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024
align_timestamp 132,5414.569,5414.6694, ,5414.602,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102
align_timestamp 133,5414.6694,5414.7686, ,5414.702,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202
align_timestamp 134,5414.7686,5414.868, ,5414.8022,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022
align_timestamp 135,5414.868,5414.9673, ,5414.9023,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023
align_timestamp 136,5414.9673,5415.068, ,5415.0024,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024
align_timestamp 137,5415.068,5415.167, ,5415.102,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602
align_timestamp 138,5415.167,5415.267, ,5415.202,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702
align_timestamp 139,5415.267,5415.3667, ,5415.3022,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022
align_timestamp 140,5415.3667,5415.467, ,5415.4023,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023
align_timestamp 141,5415.467,5415.566, ,5415.5024,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024
align_timestamp 142,5415.566,5415.666, ,5415.602,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102
align_timestamp 143,5415.666,5415.765, ,5415.702,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202
align_timestamp 144,5415.765,5415.865, ,5415.8022,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022
align_timestamp 145,5415.865,5415.9644, ,5415.9023,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023
align_timestamp 146,5415.9644,5416.065, ,5416.0024,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024
align_timestamp 147,5416.065,5416.164, ,5416.102,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602
align_timestamp 148,5416.164,5416.2646, ,5416.202,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702
align_timestamp 149,5416.2646,5416.3633, ,5416.3022,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022
align_timestamp 150,5416.3633,5416.464, ,5416.4023,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023
align_timestamp 151,5416.464,5416.563, ,5416.5024,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024
align_timestamp 152,5416.563,5416.6636, ,5416.602,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102
align_timestamp 153,5416.6636,5416.762, ,5416.702,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202
align_timestamp 154,5416.762,5416.8623, ,5416.8022,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022
align_timestamp 155,5416.8623,5416.962, ,5416.9023,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023
align_timestamp 156,5416.962,5417.062, ,5417.0024,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024
align_timestamp 157,5417.062,5417.1606, ,5417.102,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602
align_timestamp 158,5417.1606,5417.2646, ,5417.202,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702
align_timestamp 159,5417.2646,5417.361, ,5417.3022,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022
align_timestamp 160,5417.361,5417.461, ,5417.4023,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023
align_timestamp 161,5417.461,5417.5596, ,5417.5024,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024
align_timestamp 162,5417.5596,5417.6606, ,5417.602,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102
align_timestamp 163,5417.6606,5417.768, ,5417.702,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202
align_timestamp 164,5417.768,5417.858, ,5417.8022,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022
align_timestamp 165,5417.858,5417.9575, ,5417.9023,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023
align_timestamp 166,5417.9575,5418.057, ,5418.0024,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024
align_timestamp 167,5418.057,5418.157, ,5418.102,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602
align_timestamp 168,5418.157,5418.257, ,5418.202,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702
align_timestamp 169,5418.257,5418.3564, ,5418.3022,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022
align_timestamp 170,5418.3564,5418.458, ,5418.4023,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023
align_timestamp 171,5418.458,5418.5557, ,5418.5024,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024
align_timestamp 172,5418.5557,5418.657, ,5418.602,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102
align_timestamp 173,5418.657,5418.7563, ,5418.702,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202
align_timestamp 174,5418.7563,5418.8564, ,5418.8022,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022
align_timestamp 175,5418.8564,5418.9546, ,5418.9023,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023
align_timestamp 176,5418.9546,5419.056, ,5419.0024,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024
align_timestamp 177,5419.056,5419.1543, ,5419.102,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602
align_timestamp 178,5419.1543,5419.254, ,5419.202,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702
align_timestamp 179,5419.254,5419.3545, ,5419.3022,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022
align_timestamp 180,5419.3545,5419.453, ,5419.4023,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023
align_timestamp 181,5419.453,5419.5527, ,5419.5024,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024
align_timestamp 182,5419.5527,5419.654, ,5419.602,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102
align_timestamp 183,5419.654,5419.7534, ,5419.702,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202
align_timestamp 184,5419.7534,5419.852, ,5419.8022,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022
align_timestamp 185,5419.852,5419.9526, ,5419.9023,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023
align_timestamp 186,5419.9526,5420.0513, ,5420.0024,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024
align_timestamp 187,5420.0513,5420.1514, ,5420.102,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602
align_timestamp 188,5420.1514,5420.251, ,5420.202,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702
align_timestamp 189,5420.251,5420.3506, ,5420.3022,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702,5421.8022
align_timestamp 190,5420.3506,5420.45, ,5420.4023,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702,5421.8022,5421.8022
align_timestamp 191,5420.45,5420.5513, ,5420.5024,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702,5421.8022,5421.8022,5421.8022
align_timestamp 192,5420.5513,5420.65, ,5420.602,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702,5421.8022,5421.8022,5421.8022,5421.8022
align_timestamp 193,5420.65,5420.7495, ,5420.702,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022
align_timestamp 194,5420.7495,5420.8496, ,5420.8022,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022
align_timestamp 195,5420.8496,5420.949, ,5420.9023,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022
align_timestamp 196,5420.949,5421.0483, ,5421.0024,5421.102,5421.202,5421.3022,5421.4023,5421.5024,5421.602,5421.702,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022,5421.8022
align_timestamp 197,5456.807,5456.807, ,5456.9023,5456.9023,5457.0024,5457.102,5457.202,5457.3022,5457.4023,5457.5024,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022
align_timestamp 198,5456.807,5456.9116, ,5456.9023,5457.0024,5457.102,5457.202,5457.3022,5457.4023,5457.5024,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023
align_timestamp 199,5456.9116,5457.0054, ,5457.0024,5457.102,5457.202,5457.3022,5457.4023,5457.5024,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024
align_timestamp 200,5457.0054,5457.1055, ,5457.102,5457.202,5457.3022,5457.4023,5457.5024,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024
align_timestamp 201,5457.1055,5457.204, ,5457.202,5457.3022,5457.4023,5457.5024,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602
align_timestamp 202,5457.204,5457.3115, ,5457.3022,5457.4023,5457.5024,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022
align_timestamp 203,5457.3115,5457.404, ,5457.4023,5457.5024,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022
align_timestamp 204,5457.404,5457.5034, ,5457.5024,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023
align_timestamp 205,5457.5034,5457.6035, ,5457.602,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024
align_timestamp 206,5457.6035,5457.7124, ,5457.702,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102
align_timestamp 207,5457.7124,5457.8027, ,5457.8022,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202
align_timestamp 208,5457.8027,5457.902, ,5457.9023,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022
align_timestamp 209,5457.902,5458.0034, ,5457.9023,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023
align_timestamp 210,5458.0034,5458.102, ,5458.102,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024
align_timestamp 211,5458.102,5458.204, ,5458.202,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602
align_timestamp 212,5458.204,5458.3022, ,5458.3022,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702
align_timestamp 213,5458.3022,5458.4033, ,5458.4023,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022
align_timestamp 214,5458.4033,5458.501, ,5458.5024,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023
align_timestamp 215,5458.501,5458.601, ,5458.5024,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024
align_timestamp 216,5458.601,5458.7046, ,5458.602,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102
align_timestamp 217,5458.7046,5458.7993, ,5458.8022,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202
align_timestamp 218,5458.7993,5458.8984, ,5458.8022,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022
align_timestamp 219,5458.8984,5458.9985, ,5458.9023,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023
align_timestamp 220,5458.9985,5459.0977, ,5459.0024,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024
align_timestamp 221,5459.0977,5459.1978, ,5459.102,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602
align_timestamp 222,5459.1978,5459.2974, ,5459.202,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702
align_timestamp 223,5459.2974,5459.397, ,5459.3022,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022
align_timestamp 224,5459.397,5459.4976, ,5459.4023,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023
align_timestamp 225,5459.4976,5459.596, ,5459.5024,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024
align_timestamp 226,5459.596,5459.6963, ,5459.602,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102
align_timestamp 227,5459.6963,5459.7974, ,5459.702,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202
align_timestamp 228,5459.7974,5459.8965, ,5459.8022,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022
align_timestamp 229,5459.8965,5459.995, ,5459.9023,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023
align_timestamp 230,5459.995,5460.0967, ,5460.0024,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024
align_timestamp 231,5460.0967,5460.1963, ,5460.102,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602
align_timestamp 232,5460.1963,5460.2954, ,5460.202,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702
align_timestamp 233,5460.2954,5460.3965, ,5460.3022,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022
align_timestamp 234,5460.3965,5460.4946, ,5460.4023,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023
align_timestamp 235,5460.4946,5460.5947, ,5460.5024,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024
align_timestamp 236,5460.5947,5460.6943, ,5460.602,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102
align_timestamp 237,5460.6943,5460.7944, ,5460.702,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202
align_timestamp 238,5460.7944,5460.893, ,5460.8022,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022
align_timestamp 239,5460.893,5460.994, ,5460.9023,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023
align_timestamp 240,5460.994,5461.0923, ,5461.0024,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024
align_timestamp 241,5461.0923,5461.193, ,5461.102,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602
align_timestamp 242,5461.193,5461.292, ,5461.202,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602,5462.702
align_timestamp 243,5461.292,5461.394, ,5461.3022,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602,5462.702,5462.8022
align_timestamp 244,5461.394,5461.491, ,5461.4023,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602,5462.702,5462.8022,5462.9023
align_timestamp 245,5461.491,5461.592, ,5461.5024,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602,5462.702,5462.8022,5462.9023,5463.0024
align_timestamp 246,5461.592,5461.691, ,5461.602,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602,5462.702,5462.8022,5462.9023,5463.0024,5463.102
align_timestamp 247,5461.691,5461.7915, ,5461.702,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602,5462.702,5462.8022,5462.9023,5463.0024,5463.102,5463.202
align_timestamp 248,5461.7915,5461.89, ,5461.8022,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602,5462.702,5462.8022,5462.9023,5463.0024,5463.102,5463.202,5463.3022
align_timestamp 249,5461.89,5461.9893, ,5461.9023,5462.0024,5462.102,5462.202,5462.3022,5462.4023,5462.5024,5462.602,5462.702,5462.8022,5462.9023,5463.0024,5463.102,5463.202,5463.3022,5463.4023
